Seed,Routing,Best_Val_Acc,Best_Val_F1,Test_Acc,Test_F1,GFLOPS,Test_Runtime_ms,Test_VRAM_MB,Test_Entropy,Test_Expert_Usage,Backbone_Params,Backbone_Memory_MB
42,expert_choice,0.405,0.396594337332511,0.411,0.39981052627950403,161.708772352,80.24263098126366,10776.75830078125,0.0,None,369163264,1408.24609375
42,smoe,0.326,0.17289361375891235,0.329,0.17539362189396543,189.626059776,395.94022149131416,10805.84912109375,0.0,None,369163264,1408.24609375
42,micro,0.387,0.30588123852215815,0.416,0.3294724666997714,172.71148032,77.05333119346983,9991.14892578125,0.0,None,369163264,1408.24609375
42,adaptive,0.333,0.16654163540885222,0.333,0.16654163540885222,172.446190592,128.35238093421572,10707.40234375,0.0,None,369163264,1408.24609375
42,deepseek,0.334,0.16691654172913542,0.334,0.16691654172913542,172.445142016,555.9642910957336,10806.49853515625,0.0,None,369163264,1408.24609375
