Seed,Epoch,Routing,Full_Hyperparams,Val_Acc,Val_F1,Val_Runtime_ms,Val_VRAM_MB,Val_Entropy,Val_Expert_Usage
42,11,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.1}",0.349,0.2308796163069544,98.03116132342626,7641.546875,0.0,
42,12,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.1}",0.341,0.1913783331916461,97.45576268150694,7641.546875,0.0,
42,13,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.1}",0.348,0.2030623116925269,97.43897498600067,7641.546875,0.0,
42,1,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.2}",0.333,0.1665416354088522,97.75180286831323,9190.36572265625,0.0,
42,2,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.2}",0.446,0.3575316207947541,97.83625981164356,9190.36572265625,0.0,
42,3,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.2}",0.39,0.3368587721262203,97.74367393009248,9190.36572265625,0.0,
42,4,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.2}",0.425,0.340758729120939,97.71295199318536,9190.36572265625,0.0,
42,5,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""expert_dropout"": 0.2}",0.352,0.2782933506337762,97.56427719479515,9190.36572265625,0.0,
42,1,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.1}",0.362,0.287741006426838,99.50123514447894,9685.55859375,0.0,
42,2,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.1}",0.426,0.3398861672328506,99.30148578825452,9685.55859375,0.0,
42,3,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.1}",0.338,0.2312152424655108,99.16547366550992,9685.55859375,0.0,
42,4,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,99.55521613832504,9685.55859375,0.0,
42,5,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,99.05761764163064,9685.55859375,0.0,
42,1,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.2}",0.333,0.1665416354088522,99.04446677556116,9813.25390625,0.0,
42,2,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.2}",0.334,0.1904509680091809,99.20589129130046,9813.25439453125,0.0,
42,3,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.2}",0.333,0.1665416354088522,99.03073310852052,9813.25439453125,0.0,
