Seed,Epoch,Routing,Val_Acc,Val_F1,Val_Runtime_ms,Val_VRAM_MB,Val_Entropy,Val_Expert_Usage
42,1,expert_choice,0.446,0.3624583307834587,35.50678730010986,13526.72412109375,0.0,
42,2,expert_choice,0.336,0.1728520113339729,35.548441886901855,13526.740234375,0.0,
42,3,expert_choice,0.443,0.3548585577404965,35.54667377471924,13526.740234375,0.0,
42,4,expert_choice,0.443,0.3553923936495669,35.566956520080566,13526.740234375,0.0,None
